name,key,issues,datasetKey,publishingOrgKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,scientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,dateIdentified,year,month,day,eventDate,modified,lastInterpreted,references,license,identifiers,facts,relations,class,countryCode,country,rightsHolder,identifier,informationWithheld,verbatimEventDate,datasetName,collectionCode,gbifID,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,identificationID,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimLocality,occurrenceRemarks,continent,stateProvince,scientificNameID,county,fieldNumber,eventRemarks,lifeStage,recordNumber,habitat,institutionID,higherGeography,locality,language,type,preparations,higherClassification,identifiedBy,georeferenceSources,individualCount,dynamicProperties,identificationVerificationStatus,locationAccordingTo,locationRemarks,georeferencedDate,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,accessRights,collectionID,verbatimCoordinateSystem,georeferenceRemarks,establishmentMeans,occurrenceStatus,startDayOfYear,disposition,ownerInstitutionCode,sex,infraspecificEpithet,bibliographicCitation,elevation,verbatimElevation
Gambelia sila,1274636500,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.068+0000,2017-12-15T21:57:24.445+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.596+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-14776-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274636500,10-14776-230,NA,NA,10-14776-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,44,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633893,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.753+0000,2017-12-15T21:57:22.957+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.373+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27850-258,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633893,10-27850-258,NA,NA,10-27850-258,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Santa Barbara,36,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633325,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.566+0000,2017-12-15T21:57:22.688+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.486+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27874-225,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633325,10-27874-225,NA,NA,10-27874-225,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Fresno,4,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274637325,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.663+0000,2017-12-15T21:57:24.737+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.962+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27778-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274637325,10-27778-230,NA,NA,10-27778-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,145,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274634724,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:22.129+0000,2017-12-15T21:57:23.380+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.696+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27846-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274634724,10-27846-230,NA,NA,10-27846-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,45,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274632992,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.517+0000,2017-12-15T21:57:22.813+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.763+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27856-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274632992,10-27856-230,NA,NA,10-27856-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,29,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274636786,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.269+0000,2017-12-15T21:57:24.653+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.802+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27861-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274636786,10-27861-230,NA,NA,10-27861-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,24,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633910,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.823+0000,2017-12-15T21:57:23.123+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.360+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27863-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633910,10-27863-230,NA,NA,10-27863-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,20,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633261,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.571+0000,2017-12-15T21:57:22.826+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.982+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27852-255,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633261,10-27852-255,NA,NA,10-27852-255,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,San Luis Obispo,35,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633927,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.716+0000,2017-12-15T21:57:23.040+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.371+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27714-225,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633927,10-27714-225,NA,NA,10-27714-225,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Fresno,221,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633305,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.630+0000,2017-12-15T21:57:22.912+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.017+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27721-225,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633305,10-27721-225,NA,NA,10-27721-225,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Fresno,214,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633270,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.612+0000,2017-12-15T21:57:22.869+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.966+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27853-255,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633270,10-27853-255,NA,NA,10-27853-255,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,San Luis Obispo,33,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633267,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.635+0000,2017-12-15T21:57:22.958+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.855+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27723-257,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633267,10-27723-257,NA,NA,10-27723-257,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,San Benito,219,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274636745,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.208+0000,2017-12-15T21:57:24.616+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.688+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-13113-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274636745,10-13113-230,NA,NA,10-13113-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,38,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274636239,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:22.904+0000,2017-12-15T21:57:24.274+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.442+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-66227-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274636239,10-66227-230,NA,NA,10-66227-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,400,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274637361,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.697+0000,2017-12-15T21:57:24.811+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:26.044+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27855-255,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274637361,10-27855-255,NA,NA,10-27855-255,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,San Luis Obispo,32,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274633010,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:21.542+0000,2017-12-15T21:57:22.701+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:23.492+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27722-225,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274633010,10-27722-225,NA,NA,10-27722-225,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Fresno,216,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274635406,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:22.451+0000,2017-12-15T21:57:23.555+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.969+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27837-258,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274635406,10-27837-258,NA,NA,10-27837-258,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Santa Barbara,57,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274634517,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:22.088+0000,2017-12-15T21:57:23.358+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:24.778+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27843-258,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274634517,10-27843-258,NA,NA,10-27843-258,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Santa Barbara,55,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274636717,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.178+0000,2017-12-15T21:57:24.597+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.708+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27862-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274636717,10-27862-230,NA,NA,10-27862-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,22,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambelia sila,1274637044,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:57:23.385+0000,2017-12-15T21:57:24.696+0000,51,none,UNKNOWN,5227128,1,44,358,715,5663,2470635,5227128,"Gambelia sila (Stejneger, 1890)",Animalia,Chordata,Squamata,Crotaphytidae,Gambelia,Gambelia sila,Gambelia,sila,SPECIES,NA,1979,NA,NA,1979-01-01T00:00:00.000+0000,NA,2017-12-15T21:57:25.892+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,Reptilia,US,United States,NatureServe,10-27859-230,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,1274637044,10-27859-230,NA,NA,10-27859-230,NA,NTSRV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NORTH_AMERICA,California,564570,Kern,25,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.101103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
