name,key,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,scientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,dateIdentified,coordinateUncertaintyInMeters,year,month,day,eventDate,modified,lastInterpreted,references,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,identifier,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,recordedBy,catalogNumber,http...unknown.org.occurrenceDetails,institutionCode,rights,eventTime,identificationID,individualCount,sex,continent,stateProvince,institutionID,dynamicProperties,county,identificationVerificationStatus,language,type,preparations,locationAccordingTo,identifiedBy,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,locality,verbatimCoordinateSystem,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,accessRights,higherClassification,collectionID,georeferenceSources,occurrenceRemarks,locationRemarks,eventRemarks,recordNumber,scientificNameID,fieldNumber,elevation,elevationAccuracy,startDayOfYear,establishmentMeans,occurrenceStatus,georeferenceRemarks,bibliographicCitation,reproductiveCondition,verbatimElevation,island,vernacularName,parentNameUsage,lifeStage,typeStatus,ownerInstitutionCode,datasetID,disposition,fieldNotes,latestEraOrHighestErathem,formation,lowestBiostratigraphicZone,highestBiostratigraphicZone,latestEpochOrHighestSeries,geologicalContextID,latestEonOrHighestEonothem,earliestEonOrLowestEonothem,latestPeriodOrHighestSystem,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,locationID,earliestPeriodOrLowestSystem
Dipodomys ingens,1145867110,36.57583,-120.80917,,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:21.740+0000,2017-08-07T07:39:35.842+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,1656.01,1936,7,12,1936-07-12T00:00:00.000+0000,2017-07-25T20:31:10.000+0000,2017-08-07T07:40:45.096+0000,http://arctos.database.museum/guid/MVZ:Mamm:72766,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:72766?seid=1833537,NA,12 Jul 1936,NA,Mammal specimens,"Panoche Creek, 2 mi SE Panoche",1145867110,http://arctos.database.museum/guid/MVZ:Mamm:72766?seid=1833537,NA,Collector(s): David H. Johnson,72766,NA,MVZ,NA,NA,NA,1,FEMALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=female,San Benito County,legacy,en,PhysicalObject,"skull; skin, study",Madeline S. Tiee,"Museum of Vertebrate Zoology, University of California, Berkeley",2007-05-30 00:00:00.0,"North America, United States, California, San Benito County",ICZN,Madeline S. Tiee,MaNIS georeferencing guidelines,unverified,194,"Panoche Creek, 2 mi SE Panoche",decimal degrees,collector number=6421,http://arctos.database.museum/guid/MVZ:Mamm:72766,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,"Terrain Navigator Pro v.7.0 USGS 1:24,000 Panoche, CA",NA,NA,NA,6421,NA,NA,365.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145867078,36.57583,-120.80917,,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:21.777+0000,2017-08-07T07:39:35.815+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,1656.01,1936,7,5,1936-07-05T00:00:00.000+0000,2017-07-25T20:31:10.000+0000,2017-08-07T07:40:45.081+0000,http://arctos.database.museum/guid/MVZ:Mamm:72762,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:72762?seid=888818,NA,5 Jul 1936,NA,Mammal specimens,"Panoche Creek, 2 mi SE Panoche",1145867078,http://arctos.database.museum/guid/MVZ:Mamm:72762?seid=888818,NA,Collector(s): David H. Johnson,72762,NA,MVZ,NA,NA,NA,1,MALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=male,San Benito County,legacy,en,PhysicalObject,"skull; skin, study",Madeline S. Tiee,"Museum of Vertebrate Zoology, University of California, Berkeley",2007-05-30 00:00:00.0,"North America, United States, California, San Benito County",ICZN,Madeline S. Tiee,MaNIS georeferencing guidelines,unverified,187,"Panoche Creek, 2 mi SE Panoche",decimal degrees,collector number=12443,http://arctos.database.museum/guid/MVZ:Mamm:72762,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,"Terrain Navigator Pro v.7.0 USGS 1:24,000 Panoche, CA",NA,NA,NA,12443,NA,NA,365.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145867060,36.57583,-120.80917,,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:21.772+0000,2017-08-07T07:39:35.832+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,1656.01,1936,7,5,1936-07-05T00:00:00.000+0000,2017-07-25T20:31:10.000+0000,2017-08-07T07:40:45.126+0000,http://arctos.database.museum/guid/MVZ:Mamm:72761,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:72761?seid=724471,NA,5 Jul 1936,NA,Mammal specimens,"Panoche Creek, 2 mi SE Panoche",1145867060,http://arctos.database.museum/guid/MVZ:Mamm:72761?seid=724471,NA,Collector(s): David H. Johnson,72761,NA,MVZ,NA,NA,NA,1,FEMALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=female,San Benito County,legacy,en,PhysicalObject,"skull; skin, study",Madeline S. Tiee,"Museum of Vertebrate Zoology, University of California, Berkeley",2007-05-30 00:00:00.0,"North America, United States, California, San Benito County",ICZN,Madeline S. Tiee,MaNIS georeferencing guidelines,unverified,187,"Panoche Creek, 2 mi SE Panoche",decimal degrees,collector number=12442,http://arctos.database.museum/guid/MVZ:Mamm:72761,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,"Terrain Navigator Pro v.7.0 USGS 1:24,000 Panoche, CA",NA,NA,NA,12442,NA,NA,365.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1274064834,NA,NA,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:51:43.714+0000,2017-12-15T21:51:43.867+0000,51,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,NA,NA,1936,7,12,1936-07-12T00:00:00.000+0000,NA,2017-12-15T21:51:44.028+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,Mammalia,US,United States,NatureServe,10-560-257,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,NA,1274064834,10-560-257,NA,NA,10-560-257,NA,NTSRV,NA,NA,NA,NA,NA,NORTH_AMERICA,California,NA,NA,San Benito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.103814,NA,180240,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145867153,36.57583,-120.80917,,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:21.737+0000,2017-08-07T07:39:35.821+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,1656.01,1936,7,5,1936-07-05T00:00:00.000+0000,2017-07-25T20:31:10.000+0000,2017-08-07T07:40:45.100+0000,http://arctos.database.museum/guid/MVZ:Mamm:72763,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:72763?seid=639406,NA,5 Jul 1936,NA,Mammal specimens,"Panoche Creek, 2 mi SE Panoche",1145867153,http://arctos.database.museum/guid/MVZ:Mamm:72763?seid=639406,NA,Collector(s): David H. Johnson,72763,NA,MVZ,NA,NA,NA,1,FEMALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=female,San Benito County,legacy,en,PhysicalObject,"skull; skin, study",Madeline S. Tiee,"Museum of Vertebrate Zoology, University of California, Berkeley",2007-05-30 00:00:00.0,"North America, United States, California, San Benito County",ICZN,Madeline S. Tiee,MaNIS georeferencing guidelines,unverified,187,"Panoche Creek, 2 mi SE Panoche",decimal degrees,collector number=12444,http://arctos.database.museum/guid/MVZ:Mamm:72763,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,"Terrain Navigator Pro v.7.0 USGS 1:24,000 Panoche, CA",NA,NA,NA,12444,NA,NA,365.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145867073,36.57583,-120.80917,,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:21.743+0000,2017-08-07T07:39:35.821+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,1656.01,1936,7,5,1936-07-05T00:00:00.000+0000,2017-07-25T20:31:10.000+0000,2017-08-07T07:40:45.128+0000,http://arctos.database.museum/guid/MVZ:Mamm:72764,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:72764?seid=460732,NA,5 Jul 1936,NA,Mammal specimens,"Panoche Creek, 2 mi SE Panoche",1145867073,http://arctos.database.museum/guid/MVZ:Mamm:72764?seid=460732,NA,Collector(s): David H. Johnson,72764,NA,MVZ,NA,NA,NA,1,MALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=male,San Benito County,legacy,en,PhysicalObject,"skull; skin, study",Madeline S. Tiee,"Museum of Vertebrate Zoology, University of California, Berkeley",2007-05-30 00:00:00.0,"North America, United States, California, San Benito County",ICZN,Madeline S. Tiee,MaNIS georeferencing guidelines,unverified,187,"Panoche Creek, 2 mi SE Panoche",decimal degrees,collector number=11811,http://arctos.database.museum/guid/MVZ:Mamm:72764,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,"Terrain Navigator Pro v.7.0 USGS 1:24,000 Panoche, CA",NA,NA,NA,11811,NA,NA,365.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145849732,35.24375924103974,-119.32951042153962,"cdrep,cdround",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:16.719+0000,2017-08-07T07:39:25.959+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,NA,1933,2,5,1933-02-05T00:00:00.000+0000,2017-07-25T20:31:06.000+0000,2017-08-07T07:40:31.168+0000,http://arctos.database.museum/guid/MVZ:Mamm:57113,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:57113?seid=1241659,NA,5 Feb 1933,NA,Mammal specimens,10 mi NE Taft,1145849732,http://arctos.database.museum/guid/MVZ:Mamm:57113?seid=1241659,NA,Collector(s): Ward C. Russell,57113,NA,MVZ,NA,NA,NA,1,FEMALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=female,Kern County,legacy,en,PhysicalObject,"skull; skin, study",Marc Carrasco,"Museum of Vertebrate Zoology, University of California, Berkeley",1999-08-04 00:00:00.0,"North America, United States, California, Kern County",ICZN,Marc Carrasco,not recorded,unverified,36,10 mi NE Taft,degrees dec. minutes,collector number=2749,http://arctos.database.museum/guid/MVZ:Mamm:57113,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,AAA Map 'N Go Software,NA,NA,NA,2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1065079792,NA,NA,,08dc18e5-e3c0-4f74-b49a-b8274aabe020,e8d23d68-7220-48a2-969a-c37cb8eb04cf,US,DWC_ARCHIVE,2017-10-08T07:12:17.042+0000,2016-12-23T03:06:00.265+0000,52,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,NA,NA,1933,4,7,1933-04-07T00:00:00.000+0000,2015-02-24T00:00:00.000+0000,2017-02-17T22:10:28.111+0000,http://portal.vertnet.org/o/csuc/mammals?id=716,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,NA,Mammalia,US,United States,NA,urn:catalog:CSUC:Mammals:716,NA,4/7/1933,NA,Mammals,USA | CA | - | Panoche Creek,1065079792,urn:catalog:CSUC:Mammals:716,NA,Wm. T. Shaw,716,NA,CSUC,NA,NA,NA,NA,MALE,NORTH_AMERICA,California,NA,"{""totalLengthInMM"":""353"", ""tailLengthInMM"":""200"", ""hindfootLengthInMM"":""50"", ""earLengthInMM"":""14"" }",NA,NA,en,PhysicalObject,skin,NA,NA,NA,| USA | CA | - |  |  |  |,ICZN,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,http://vertnet.org/resources/norms.html,Dipodomys,NA,NA,"testis: 5x10, fromden #4, wt: 154g. Skin only, Endangered Species",NA,NA,NA,NA,NA,NA,NA,97,NATIVE,present,NA,NA,NA,NA,NA,Giant Kangaroo Rat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1274376603,NA,NA,rdatm,7fd12114-9010-4c13-8f46-990fe04ca882,aa40a1e0-818b-11d9-b6d0-b8a03c50a862,US,DWC_ARCHIVE,2017-12-15T21:54:29.160+0000,2017-12-15T21:54:29.325+0000,51,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,NA,NA,1933,NA,NA,1933-01-01T00:00:00.000+0000,NA,2017-12-15T21:54:29.746+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,Mammalia,US,United States,NatureServe,10-24060-225,NA,NA,NatureServe Network Species Occurrence Data,CA-NHP,NA,1274376603,10-24060-225,NA,NA,10-24060-225,NA,NTSRV,NA,NA,NA,NA,NA,NORTH_AMERICA,California,NA,NA,Fresno,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.103814,NA,180240,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145843368,36.61388194726535,-120.65352329415393,cdrep,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:14.857+0000,2017-08-07T07:39:22.354+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,30,1932,2,19,1932-02-19T00:00:00.000+0000,2017-07-25T20:31:16.000+0000,2017-08-07T07:40:26.454+0000,http://arctos.database.museum/guid/MVZ:Mamm:51437,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:51437?seid=1196776,NA,19 Feb 1932,NA,Mammal specimens,"Panoche Creek, 1 mi SW Bm 502",1145843368,http://arctos.database.museum/guid/MVZ:Mamm:51437?seid=1196776,NA,Collector(s): Ward C. Russell,51437,NA,MVZ,NA,NA,NA,1,MALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=male,Fresno County,legacy,en,PhysicalObject,"skull; skin, study",Tamrya D. d'Artenay,"Museum of Vertebrate Zoology, University of California, Berkeley",2001-01-16 00:00:00.0,"North America, United States, California, Fresno County",ICZN,Tamrya D. d'Artenay,not recorded,unverified,50,"Panoche Creek, 1 mi SW Benchmark 502",decimal degrees,collector number=1925,http://arctos.database.museum/guid/MVZ:Mamm:51437,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,Topozone USGS 1:100000,NA,NA,NA,1925,NA,NA,182.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145843441,36.61388194726535,-120.65352329415393,cdrep,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:14.847+0000,2017-08-07T07:39:22.304+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,30,1932,2,20,1932-02-20T00:00:00.000+0000,2017-07-25T20:31:16.000+0000,2017-08-07T07:40:26.332+0000,http://arctos.database.museum/guid/MVZ:Mamm:51458,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:51458?seid=232499,NA,20 Feb 1932,NA,Mammal specimens,"Panoche Creek, 1 mi SW Bm 502",1145843441,http://arctos.database.museum/guid/MVZ:Mamm:51458?seid=232499,NA,Collector(s): Joseph Grinnell,51458,NA,MVZ,NA,NA,NA,1,MALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=male,Fresno County,legacy,en,PhysicalObject,"skull; skin, study",Tamrya D. d'Artenay,"Museum of Vertebrate Zoology, University of California, Berkeley",2001-01-16 00:00:00.0,"North America, United States, California, Fresno County",ICZN,Tamrya D. d'Artenay,not recorded,unverified,51,"Panoche Creek, 1 mi SW Benchmark 502",decimal degrees,collector number=7039,http://arctos.database.museum/guid/MVZ:Mamm:51458,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,Topozone USGS 1:100000,NA,NA,NA,7039,NA,NA,182.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dipodomys ingens,1145843436,36.61388194726535,-120.65352329415393,cdrep,0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,US,DWC_ARCHIVE,2018-01-04T08:54:14.822+0000,2017-08-07T07:39:22.310+0000,78,none,PRESERVED_SPECIMEN,2439550,1,44,359,1459,5504,2439509,2439550,"Dipodomys ingens (Merriam, 1904)",Animalia,Chordata,Rodentia,Heteromyidae,Dipodomys,Dipodomys ingens,Dipodomys,ingens,SPECIES,1999-01-27T00:00:00.000+0000,30,1932,2,20,1932-02-20T00:00:00.000+0000,2017-07-25T20:31:16.000+0000,2017-08-07T07:40:26.326+0000,http://arctos.database.museum/guid/MVZ:Mamm:51456,http://creativecommons.org/publicdomain/zero/1.0/legalcode,none,none,none,WGS84,Mammalia,US,United States,NA,http://arctos.database.museum/guid/MVZ:Mamm:51456?seid=1496880,NA,20 Feb 1932,NA,Mammal specimens,"Panoche Creek, 1 mi SW Bm 502",1145843436,http://arctos.database.museum/guid/MVZ:Mamm:51456?seid=1496880,NA,Collector(s): Ward C. Russell,51456,NA,MVZ,NA,NA,NA,1,FEMALE,NORTH_AMERICA,California,urn:lsid:biocol.org:col:34777,sex=female,Fresno County,legacy,en,PhysicalObject,"skull; skin, study",Tamrya D. d'Artenay,"Museum of Vertebrate Zoology, University of California, Berkeley",2001-01-16 00:00:00.0,"North America, United States, California, Fresno County",ICZN,Tamrya D. d'Artenay,not recorded,unverified,51,"Panoche Creek, 1 mi SW Benchmark 502",decimal degrees,collector number=1944,http://arctos.database.museum/guid/MVZ:Mamm:51456,"<i>Dipodomys ingens</i> (accepted ID) identified by Museum of Vertebrate Zoology, University of California, Berkeley on 1999-01-27; method: legacy",A,http://www.vertnet.org/resources/norms.html,Animalia; Chordata; Mammalia; Rodentia; Heteromyidae; Dipodomyinae;,urn:lsid:biocol.org:col:34904,Topozone USGS 1:100000,NA,NA,NA,1944,NA,NA,182.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
